,Name,CITY,COUNTY,Longitude,Latitude,FACILITY_TYPE,fs_Longitude,fs_Latitude,fb_Longitude,fb_Latitude,ng_Longitude,ng_Latitude
298,,PUNTA GORDA,CHARLOTTE,,,FIRE STATION,-82.03569363,27.00164874,,,,
299,,PUNTA GORDA,CHARLOTTE,,,FIRE STATION,-82.00665411,26.98756317,,,,
300,,PUNTA GORDA,CHARLOTTE,,,FIRE STATION,-82.00845796,26.91499504,,,,
301,,PUNTA GORDA,CHARLOTTE,,,FIRE STATION,-82.04669538,26.92559000,,,,
302,,ROTONDA WEST,CHARLOTTE,,,FIRE STATION,-82.29008815,26.90906791,,,,
303,,PLACIDA,CHARLOTTE,,,FIRE STATION,-82.31549256,26.86825209,,,,
304,,PLACIDA,CHARLOTTE,,,FIRE STATION,-82.28773662,26.85174180,,,,
305,,PORT CHARLOTTE,CHARLOTTE,,,FIRE STATION,-82.09155782,27.02629665,,,,
306,,PORT CHARLOTTE,CHARLOTTE,,,FIRE STATION,-82.22314541,26.91739679,,,,
307,,PORT CHARLOTTE,CHARLOTTE,,,FIRE STATION,-82.09212497,26.97616611,,,,
308,,PORT CHARLOTTE,CHARLOTTE,,,FIRE STATION,-82.21025133,26.96618917,,,,
309,,PORT CHARLOTTE,CHARLOTTE,,,FIRE STATION,-82.15683476,27.00460789,,,,
310,,PORT CHARLOTTE,CHARLOTTE,,,FIRE STATION,-82.23303590,27.01030245,,,,
311,,ENGLEWOOD,CHARLOTTE,,,FIRE STATION,-82.31045363,26.92103098,,,,
312,,ENGLEWOOD,CHARLOTTE,,,FIRE STATION,-82.27755497,26.93537830,,,,
313,,ENGLEWOOD,CHARLOTTE,,,FIRE STATION,-82.31086011,26.89814437,,,,
314,,CRYSTAL RIVER,CITRUS,,,FIRE STATION,-82.53874221,28.87433882,,,,
315,,CRYSTAL RIVER,CITRUS,,,FIRE STATION,-82.59677278,28.90087216,,,,
316,,CRYSTAL RIVER,CITRUS,,,FIRE STATION,-82.60132838,28.87170787,,,,
317,,CRYSTAL RIVER,CITRUS,,,FIRE STATION,-82.67126159,28.83253726,,,,
318,,DUNNELLON,CITRUS,,,FIRE STATION,-82.56906235,29.00968716,,,,
319,,DUNNELLON,CITRUS,,,FIRE STATION,-82.46653211,29.00187912,,,,
320,,FLORAL CITY,CITRUS,,,FIRE STATION,-82.30309510,28.73485484,,,,
321,,FLORAL CITY,CITRUS,,,FIRE STATION,-82.24015132,28.76988387,,,,
322,,HOMOSASSA,CITRUS,,,FIRE STATION,-82.51603916,28.72333920,,,,
323,,HOMOSASSA,CITRUS,,,FIRE STATION,-82.61553540,28.78156328,,,,
324,,HOMOSASSA,CITRUS,,,FIRE STATION,-82.57330482,28.80616807,,,,
325,,HOMOSASSA,CITRUS,,,FIRE STATION,-82.56765371,28.71216565,,,,
326,,BEVERLY HILLS,CITRUS,,,FIRE STATION,-82.48766722,28.93271296,,,,
327,,BEVERLY HILLS,CITRUS,,,FIRE STATION,-82.46821488,28.91787939,,,,
328,,HERNANDO,CITRUS,,,FIRE STATION,-82.37397264,28.96518622,,,,
329,,HERNANDO,CITRUS,,,FIRE STATION,-82.37332028,28.90072102,,,,
330,,INVERNESS,CITRUS,,,FIRE STATION,-82.36099160,28.72223437,,,,
331,,INVERNESS,CITRUS,,,FIRE STATION,-82.41872807,28.85883339,,,,
332,,INVERNESS,CITRUS,,,FIRE STATION,-82.33001028,28.83452503,,,,
333,,INVERNESS,CITRUS,,,FIRE STATION,-82.26957663,28.84968142,,,,
334,,INVERNESS,CITRUS,,,FIRE STATION,-82.33995293,28.79846895,,,,
335,,LECANTO,CITRUS,,,FIRE STATION,-82.49328428,28.82119726,,,,
336,,LECANTO,CITRUS,,,FIRE STATION,-82.48323260,28.79891861,,,,
337,,MIDDLEBURG,CLAY,,,FIRE STATION,-81.95474560,30.09983985,,,,
338,,MIDDLEBURG,CLAY,,,FIRE STATION,-81.86728711,30.06843583,,,,
339,,GREEN COVE SPRINGS,CLAY,,,FIRE STATION,-81.69621113,29.98543025,,,,
340,,GREEN COVE SPRINGS,CLAY,,,FIRE STATION,-81.81815720,30.04878119,,,,
341,,GREEN COVE SPRINGS,CLAY,,,FIRE STATION,-81.68138586,29.92137971,,,,
342,,GREEN COVE SPRINGS,CLAY,,,FIRE STATION,-81.74404386,29.97986207,,,,
343,,ORANGE PARK,CLAY,,,FIRE STATION,-81.74333496,30.17632002,,,,
344,,ORANGE PARK,CLAY,,,FIRE STATION,-81.70250741,30.16454647,,,,
345,,ORANGE PARK,CLAY,,,FIRE STATION,-81.85083818,30.17463935,,,,
346,,ORANGE PARK,CLAY,,,FIRE STATION,-81.77030735,30.12732114,,,,
347,,STARKE,CLAY,,,FIRE STATION,-81.98252083,29.97530688,,,,
348,,FLEMING ISLAND,CLAY,,,FIRE STATION,-81.69778454,30.08622567,,,,
349,,KEYSTONE HEIGHTS,CLAY,,,FIRE STATION,-81.92180018,29.81355174,,,,
350,,KEYSTONE HEIGHTS,CLAY,,,FIRE STATION,-82.03220339,29.78521313,,,,
351,,NAPLES,COLLIER,,,FIRE STATION,-81.72671580,26.09609140,,,,
352,,NAPLES,COLLIER,,,FIRE STATION,-81.63237369,26.22791573,,,,
353,,NAPLES,COLLIER,,,FIRE STATION,-81.80587552,26.25021970,,,,
354,,NAPLES,COLLIER,,,FIRE STATION,-81.70058004,26.04619337,,,,
355,,NAPLES,COLLIER,,,FIRE STATION,-81.54802067,26.36564438,,,,
356,,NAPLES,COLLIER,,,FIRE STATION,-81.74913794,26.21106183,,,,
357,,NAPLES,COLLIER,,,FIRE STATION,-81.79511108,26.13876062,,,,
358,,NAPLES,COLLIER,,,FIRE STATION,-81.68322728,26.15394593,,,,
359,,NAPLES,COLLIER,,,FIRE STATION,-81.73214894,26.09077085,,,,
360,,NAPLES,COLLIER,,,FIRE STATION,-81.51174957,25.95730998,,,,
361,,NAPLES,COLLIER,,,FIRE STATION,-81.59229804,26.36531329,,,,
362,,NAPLES,COLLIER,,,FIRE STATION,-81.70417720,26.18274801,,,,
363,,NAPLES,COLLIER,,,FIRE STATION,-81.78946403,26.15172793,,,,
364,,NAPLES,COLLIER,,,FIRE STATION,-81.76158450,26.29819507,,,,
365,,NAPLES,COLLIER,,,FIRE STATION,-81.78346031,26.26952096,,,,
366,,NAPLES,COLLIER,,,FIRE STATION,-81.78955982,26.21177495,,,,
367,,NAPLES,COLLIER,,,FIRE STATION,-81.76998800,26.11284300,,,,
368,,NAPLES,COLLIER,,,FIRE STATION,-81.79862320,26.17771839,,,,
369,,NAPLES,COLLIER,,,FIRE STATION,-81.69007820,26.25238456,,,,
370,,NAPLES,COLLIER,,,FIRE STATION,-81.78446638,26.22504279,,,,
371,,NAPLES,COLLIER,,,FIRE STATION,-81.72562985,26.27238081,,,,
372,,NAPLES,COLLIER,,,FIRE STATION,-81.75075756,26.13817938,,,,
373,,NAPLES,COLLIER,,,FIRE STATION,-81.76818965,26.18175198,,,,
374,,NAPLES,COLLIER,,,FIRE STATION,-81.76818965,26.18175198,,,,
375,,NAPLES,COLLIER,,,FIRE STATION,-81.77666800,26.14936000,,,,
376,,NAPLES,COLLIER,,,FIRE STATION,-81.72733883,25.98432441,,,,
377,,IMMOKALEE,COLLIER,,,FIRE STATION,-81.45032536,26.43418488,,,,
378,,IMMOKALEE,COLLIER,,,FIRE STATION,-81.44692261,26.34179913,,,,
379,,IMMOKALEE,COLLIER,,,FIRE STATION,-81.41024458,26.42181499,,,,
380,,MARCO ISLAND,COLLIER,,,FIRE STATION,-81.71496598,25.93746699,,,,
381,,MARCO ISLAND,COLLIER,,,FIRE STATION,-81.72270787,25.95713361,,,,
382,,BONITA SPRINGS,COLLIER,,,FIRE STATION,-81.81957075,26.32211124,,,,
383,,OCHOPEE,COLLIER,,,FIRE STATION,-81.07509505,26.16732469,,,,
384,,OCHOPEE,COLLIER,,,FIRE STATION,-81.38421264,25.85857111,,,,
385,,OCHOPEE,COLLIER,,,FIRE STATION,-81.28162372,25.89535995,,,,
386,,LAKE CITY,COLUMBIA,,,FIRE STATION,-82.73406599,30.16535049,,,,
387,,LAKE CITY,COLUMBIA,,,FIRE STATION,-82.61854856,30.35842368,,,,
388,,LAKE CITY,COLUMBIA,,,FIRE STATION,-82.59704776,30.01873188,,,,
389,,LAKE CITY,COLUMBIA,,,FIRE STATION,-82.49534565,30.10982503,,,,
390,,LAKE CITY,COLUMBIA,,,FIRE STATION,-82.63883205,30.19097640,,,,
391,,LAKE CITY,COLUMBIA,,,FIRE STATION,-82.69866332,30.27806908,,,,
392,,LAKE CITY,COLUMBIA,,,FIRE STATION,-82.67304572,30.17530309,,,,
393,,LAKE CITY,COLUMBIA,,,FIRE STATION,-82.67304572,30.17530309,,,,
394,,LAKE CITY,COLUMBIA,,,FIRE STATION,-82.70123100,30.06978767,,,,
395,,FORT WHITE,COLUMBIA,,,FIRE STATION,-82.71603575,29.92555898,,,,
396,,ARCADIA,DESOTO,,,FIRE STATION,-81.99977247,27.09244868,,,,
397,,ARCADIA,DESOTO,,,FIRE STATION,-81.97762394,27.20093992,,,,
398,,ARCADIA,DESOTO,,,FIRE STATION,-81.84258211,27.20878422,,,,
399,,ARCADIA,DESOTO,,,FIRE STATION,-81.86190107,27.21698706,,,,
400,,OLD TOWN,DIXIE,,,FIRE STATION,-82.97991934,29.60372641,,,,
401,,OLD TOWN,DIXIE,,,FIRE STATION,-83.01274591,29.64112041,,,,
402,,OLD TOWN,DIXIE,,,FIRE STATION,-82.98525250,29.73653735,,,,
403,,OLD TOWN,DIXIE,,,FIRE STATION,-83.12475768,29.34728986,,,,
404,,OLD TOWN,DIXIE,,,FIRE STATION,-82.98507598,29.74870670,,,,
405,,CROSS CITY,DIXIE,,,FIRE STATION,-83.12454576,29.63601544,,,,
406,,HORSESHOE BEACH,DIXIE,,,FIRE STATION,-83.28599990,29.44162156,,,,
407,,STEINHATCHEE,DIXIE,,,FIRE STATION,-83.36232727,29.66257998,,,,
408,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.65344302,30.36605889,,,,
409,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.68758366,30.40910542,,,,
410,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.54548175,30.32370869,,,,
411,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.70504560,30.31170415,,,,
412,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.78571865,30.30113421,,,,
413,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.64188372,30.38949435,,,,
414,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.72355556,30.54784753,,,,
415,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.63532073,30.42112964,,,,
416,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.68370183,30.49632625,,,,
417,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.48310856,30.35996544,,,,
418,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.63017760,30.30560165,,,,
419,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.72175347,30.36775540,,,,
420,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.44660942,30.26618912,,,,
421,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.71368864,30.28458215,,,,
422,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.80732655,30.37250676,,,,
423,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.75961921,30.43019135,,,,
424,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.48026901,30.52120349,,,,
425,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.62934398,30.46630892,,,,
426,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.62563120,30.35516271,,,,
427,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.65435958,30.30475863,,,,
428,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.74341436,30.20391189,,,,
429,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.63957587,30.32097131,,,,
430,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.68910375,30.32684020,,,,
431,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.67627046,30.35968997,,,,
432,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.70183367,30.43973883,,,,
433,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.65097923,30.32993199,,,,
434,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.44019906,30.39182252,,,,
435,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.48362199,30.28941639,,,,
436,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.74815074,30.28105348,,,,
437,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.56649022,30.21907210,,,,
438,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.54140041,30.40375152,,,,
439,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.64145851,30.32111202,,,,
440,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.66501365,30.33784548,,,,
441,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.75675919,30.33666978,,,,
442,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.86127923,30.31329162,,,,
443,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.71072916,30.37444841,,,,
444,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.65424459,30.34026356,,,,
445,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.88161118,30.22082420,,,,
446,,JACKSONVILLE,DUVAL,,,FIRE STATION,-82.00850417,30.20021565,,,,
447,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.63114789,30.46986934,,,,
448,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.61225776,30.19513302,,,,
449,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.59401905,30.36671719,,,,
450,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.54484698,30.17079261,,,,
451,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.40334868,30.38750775,,,,
452,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.65642230,30.37833540,,,,
453,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.61893897,30.25830294,,,,
454,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.60025197,30.29486127,,,,
455,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.69743905,30.25098909,,,,
456,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.66532389,30.33129662,,,,
457,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.58381497,30.50903549,,,,
458,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.98003444,30.30076579,,,,
459,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.69953341,30.22608387,,,,
460,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.52691994,30.12253736,,,,
461,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.63169454,30.16599198,,,,
462,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.73801939,30.24777000,,,,
463,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.70168996,30.35222578,,,,
464,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.70047739,30.48665067,,,,
465,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.56221983,30.27526543,,,,
466,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.58946892,30.33096992,,,,
467,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.77665066,30.24693833,,,,
468,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.71435331,30.33114302,,,,
469,,JACKSONVILLE,DUVAL,,,FIRE STATION,-81.46031827,30.32569124,,,,
470,,ATLANTIC BEACH,DUVAL,,,FIRE STATION,-81.40277830,30.33270925,,,,
471,,ATLANTIC BEACH,DUVAL,,,FIRE STATION,-81.40985451,30.37145015,,,,
472,,ATLANTIC BEACH,DUVAL,,,FIRE STATION,-81.41879260,30.36381344,,,,
473,,ATLANTIC BEACH,DUVAL,,,FIRE STATION,-81.41411457,30.38869866,,,,
474,,NEPTUNE BEACH,DUVAL,,,FIRE STATION,-81.39696311,30.32384315,,,,
475,,JACKSONVILLE BEACH,DUVAL,,,FIRE STATION,-81.39547339,30.26711477,,,,
476,,JACKSONVILLE BEACH,DUVAL,,,FIRE STATION,-81.39197446,30.28648684,,,,
477,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.24908166,30.42909909,,,,
478,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.27765439,30.38887296,,,,
479,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.22298981,30.45839582,,,,
480,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.19238907,30.49184705,,,,
481,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.31156906,30.46636223,,,,
482,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.24435392,30.41242601,,,,
483,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.19391681,30.47570313,,,,
484,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.39425724,30.53633614,,,,
485,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.27325688,30.52270567,,,,
486,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.23119084,30.42889772,,,,
487,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.18153758,30.45800317,,,,
488,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.21156809,30.42265081,,,,
489,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.28614794,30.44657454,,,,
490,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.30693948,30.49015998,,,,
491,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.46945883,30.29165601,,,,
492,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.40220273,30.39310764,,,,
493,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.21238972,30.51690141,,,,
494,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.27443041,30.34641443,,,,
495,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.27894144,30.39179762,,,,
496,,PENSACOLA,ESCAMBIA,,,FIRE STATION,-87.30868901,30.42068832,,,,
