NAME,HAZUSID,ADDRESS,CITY,ZIP,COUNTY,LONGLAT,USNG,OWNERSHIP,PARCELID,FACILITY_TYPE,EFCLASS,BACKUP_POWER,KITCHENS,REPLACEMENT_COST,EQ_DESIGN_LEVEL,EQ_BUILD_TYPE,EQ_DF_TYPE,LD_SUS,LIQU_SUS,SOIL_TYPE,WATER_DEPTH,STRUC_DAMAGE,FLOOD_BLDG_TYPE,CONTENT_DAMAGE_FUNCT_ID,FIRST_FLOOR_HEIGHT,FLOOD_RETURN_PERIOD,FLOOD_STR_FOUND_TYPE,x,y
SKYLINE FD ST 1,FL006605,6924 STATE ROAD 87 N,MILTON,32570,SANTA ROSA,"-87.05318410,30.68701006",16R DU 94906 94916,C,16-2N-28-3520-00200-0030,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9690716.12553923,3592167.803967912
MUNSON VFD ST 1,FL007162,11688 MUNSON HWY,MILTON,32570,SANTA ROSA,"-86.87346239,30.85627124",16R EV 12098 13680,C,18-4N-26-0000-00101-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9670709.596587539,3614097.2616993873
BERRYDALE VFD ST 14,FL007864,13000 STATE ROAD 87,JAY,32565,SANTA ROSA,"-87.03369697,30.90574346",16R DV 96779 19156,C,34-5N-28-0000-00301-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9688546.828231346,3620514.177434289
HOLLEY-NAVARRE FD ST 43,FL006611,8351 E BAY BLVD,NAVARRE,32566,SANTA ROSA,"-86.87334584,30.43206295",16R EU 12162 66669,C,08-2S-26-0000-00401-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9670696.622340387,3559209.287045353
PACE VFD ST 1,FL007869,4773 PACE PATRIOT BLVD,MILTON,32571,SANTA ROSA,"-87.15643444,30.60998632",16R DU 85005 86390,C,09-1N-29-0000-03011-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9702209.901098683,3582201.3544171485
AVALON BEACH-MULAT VFD ST 1,FL007872,5428 MULAT RD,MILTON,32583,SANTA ROSA,"-87.09835577,30.57361661",16R DU 90568 82353,C,30-1N-28-0000-00200-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9695744.613062141,3577498.069827874
JAY VFD ST 2,FL007163,100 BOOKER ST,JAY,32565,SANTA ROSA,"-87.15965474,30.95278297",16R DV 84750 24380,M,19-5N-29-0000-00300-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9702568.38301728,3626618.630056237
HAROLD VFD ST 16,FL006608,6001 MILLER BLUFF RD,MILTON,32583,SANTA ROSA,"-86.87694074,30.64953012",16R EU 11790 90768,C,29-2N-26-0000-00101-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9671096.805353038,3587317.1138447607
EAST MILTON VFD ST 2,FL007873,8480 STATE ROAD 87 S,MILTON,32583,SANTA ROSA,"-86.94753342,30.60277562",16R EU 05029 85582,C,09-1N-27-0000-00102-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9678955.145555189,3581268.735389536
MIDWAY FD ST 37,FL007877,1801 ABERCROMBIE RD,GULF BREEZE,32563,SANTA ROSA,"-87.00349165,30.40131195",16R DU 99664 63255,C,24-2S-28-0000-00800-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9685184.387476379,3555239.7599489633
NAVARRE BEACH VFD ST 49,FL006609,1413 UTILITY DR,NAVARRE,32566,SANTA ROSA,"-86.87986065,30.37932744",16R EU 11542 60825,M,28-2S-26-0000-00100-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9671421.84759324,3552402.632102196
AVALON BEACH-MULAT VFD ST 2,FL006607,909 CLEARVIEW ST,MILTON,32583,SANTA ROSA,"-87.09145416,30.46880143",16R DU 91221 70737,C,28-1S-28-0000-00107-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9694976.329404484,3563953.3552805176
MUNSON VFD ST 3,FL006600,10290 MORRIS ROWELL RD,MILTON,32570,SANTA ROSA,"-86.88291374,30.92671001",16R EV 11186 21485,C,19-5N-26-0000-00302-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9671761.7157522,3623234.696474753
HOLLEY-NAVARRE FD ST 44,,3146 BOB TOLBERT RD,NAVARRE,32566,SANTA ROSA,"-86.89897590,30.44865917",16R EU 09699 68506,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9673549.747339249,3561352.147693789
BAGDAD FD ST 13,FL006606,7100 WINDWOOD LN,MILTON,32583,SANTA ROSA,"-87.03018069,30.57875863",16R DU 97106 82919,C,15-1N-28-0120-02100-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9688155.397666477,3578162.921388955
MIDWAY FD ST 35,FL007876,1322 COLLEGE PKWY,GULF BREEZE,32563,SANTA ROSA,"-87.08672234,30.38566071",16R DU 91668 61524,C,30-2S-28-0000-00201-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9694449.585846027,3553219.883302209
ALLENTOWN VFD ST 11,FL007865,9482 STATE HIGHWAY 89,MILTON,32570,SANTA ROSA,"-87.09214014,30.78289626",16R DV 91183 05545,C,07-3N-28-0000-01300-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9695052.691997554,3604586.0709286393
EAST MILTON VFD ST 1,FL007874,5081 WARD BASIN RD,MILTON,32583,SANTA ROSA,"-87.02177191,30.61908890",16R DU 97913 87388,M,02-1N-28-0000-06601-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9687219.336979365,3583378.7647658926
ALLENTOWN VFD SUBSTATION,FL006602,9225 CHUMUCKLA HWY,MILTON,32571,SANTA ROSA,"-87.20492960,30.77281283",16R DV 80389 04442,C,13-3N-30-0000-00303-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9707608.357291175,3603279.5798517326
MUNSON VFD ST 2,FL006599,10025 MUNSON HWY,MILTON,32570,SANTA ROSA,"-86.94049002,30.79851871",16R EV 05693 07274,C,04-3N-27-0000-00102-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9678171.077926714,3606610.5133700753
GULF BREEZE VFD ST 33,FL007878,313 FAIRPOINT DR,GULF BREEZE,32561,SANTA ROSA,"-87.18239256,30.36032874",16R DU 82472 58727,M,06-3S-29-0540-06300-00A0,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9705099.545558471,3549951.3399481135
JAY RURAL VFD,FL007164,13444 STATE ROAD 89,JAY,32565,SANTA ROSA,"-87.15855762,30.92616126",16R DV 84851 21429,C,22-5N-29-0000-03103-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9702446.252417266,3623163.4860136528
SKYLINE FD ST 2,FL006604,7770 LUND RD,MILTON,32570,SANTA ROSA,"-86.99506624,30.67609069",16R EU 00472 93705,C,13-2N-28-0000-00905-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9684246.47514384,3590754.4144960255
SKYLINE FD ST 3,FL007866,5415 RUFUS ST,MILTON,32570,SANTA ROSA,"-87.09668052,30.64641493",16R DU 90736 90420,C,31-2N-28-1690-00800-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9695558.125088517,3586914.027864457
HOLLEY-NAVARRE FD ST 41,FL006610,6893 MANATEE ST,NAVARRE,32566,SANTA ROSA,"-86.93488148,30.41151172",16R EU 06254 64387,M,18-2S-26-1920-00000-0WW1,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9677546.738419745,3556556.269696408
VENICE FD ST 51,FL007883,112 S HARBOR DR,VENICE,34285,SARASOTA,"-82.45045516,27.09899485",17R LK 56209 98229,M,0176-08-0001,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9178342.683762606,3135845.300468668
SARASOTA CO FD ST 4,FL007167,3530 OLD BRADENTON RD,SARASOTA,34234,SARASOTA,"-82.54660684,27.36656610",17R LL 47042 27985,C,2020-04-0025,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9189046.239780568,3169344.4621986933
SARASOTA CO FD ST 26,FL007185,8020 S TAMIAMI TRAIL,VENICE,34293,SARASOTA,"-82.31634879,27.04551987",17R LK 69444 92159,C,0785-00-1010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9163414.03092484,3129160.006969188
SARASOTA CO FD ST 2,FL007168,2070 WALDEMERE ST,SARASOTA,34239,SARASOTA,"-82.52809794,27.31894650",17R LL 48809 22687,C,2035-12-0019,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9186985.839138258,3163376.725000564
SARASOTA CO FD ST 21,FL007983,721 CENTER RD,VENICE,34285,SARASOTA,"-82.39848387,27.07970675",17R LK 61339 96034,C,0424-13-0002,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9172557.266841698,3133433.588355011
SARASOTA CO FD ST 18,FL007982,7232 MYAKKA VALLEY TRL,SARASOTA,34241,SARASOTA,"-82.34165283,27.24818804",17R LL 67174 14636,C,0613-00-1032,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9166230.863867948,3154513.9308695705
SARASOTA CO FD ST 8,FL007172,6750 BEE RIDGE RD,SARASOTA,34241,SARASOTA,"-82.43647606,27.29825698",17R LL 57849 20288,C,0261-01-0081,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9176786.537517542,3160784.691138725
ENGLEWOOD FD ST 71,FL007177,599 S INDIANA AVE,ENGLEWOOD,34223,SARASOTA,"-82.35283601,26.95213823",17R LK 65713 81852,M,0854-04-0019,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9167475.769996617,3117493.3249180866
ENGLEWOOD FD ADMINISTRATION,,516 PAUL MORRIS DR,ENGLEWOOD,34223,SARASOTA,"-82.32142661,26.96942776",17R LK 68852 83735,M,0849-16-0013,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9163979.291545955,3119652.6703636353
SARASOTA CO FD ST 15,,9102 BLOOMFIELD BLVD,SARASOTA,34238,SARASOTA,"-82.45936038,27.21770176",17R LL 55479 11390,C,0136-00-1020,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9179334.008785594,3150697.1352514597
SARASOTA CO FD ST 14,FL007175,8821 S TAMIAMI TRL,SARASOTA,34238,SARASOTA,"-82.49100137,27.22176126",17R LL 52351 11876,C,0132-11-0036,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9182856.268009517,3151205.3133278755
NOKOMIS FIRE DEPARTMENT ST 41,FL007882,111 PAVONIA RD,NOKOMIS,34275,SARASOTA,"-82.45451449,27.12194372",17R LL 55836 00776,C,0172-02-0022,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9178794.566618137,3138715.283072368
SARASOTA CO FD ST 7,FL006614,4754 17TH ST,SARASOTA,34232,SARASOTA,"-82.47203070,27.35171287",17R LL 54399 26251,C,0040-02-0002,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9180744.462235834,3167482.764666116
SARASOTA CO FD ST 11,FL007174,2200 STICKNEY POINT RD,SARASOTA,34231,SARASOTA,"-82.52037238,27.26214880",17R LL 49497 16385,C,0103-15-0046,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9186125.833025446,3156262.1280588084
SARASOTA CO FD ST 1,FL007879,1445 4TH ST,SARASOTA,34236,SARASOTA,"-82.54155105,27.33999183",17R LL 47506 25035,C,2026-11-0064,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9188483.432362292,3166013.8304173443
SARASOTA CO FD ST 22,FL007184,4531 STATE ROAD 776,VENICE,34293,SARASOTA,"-82.40127508,27.04384207",17R LK 61018 92064,C,0460-04-0001,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9172867.98208293,3128950.3044586526
SARASOTA CO FD ST 5,FL006613,400 N BENEVA RD,SARASOTA,34232,SARASOTA,"-82.49697578,27.34019106",17R LL 51917 25004,C,2032-12-0006,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9183521.33571769,3166038.7974079833
SARASOTA CO FD ST 3,FL007169,47 N ADAMS DR,SARASOTA,34236,SARASOTA,"-82.57654932,27.31994499",17R LL 44016 22858,C,2014-05-0084,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9192379.42166943,3163501.8300792663
VENICE FD ST 53,FL007181,5300 EAST LAUREL ROAD,VENICE,34285,SARASOTA,"-82.37689938,27.13688087",17R LL 63548 02344,M,0391-00-1030,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9170154.49229908,3140583.638537357
SARASOTA CO FD ST 20 LOGISTICCS DIVISION,FL007880,5681 PINKNEY AVE,SARASOTA,34233,SARASOTA,"-82.48166244,27.27163699",17R LL 53341 17391,C,0090-01-0004,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9181816.662150621,3157450.3848105054
NORTH PORT RESCUE STATION 82,FL007178,5650 NORTH PORT BLVD,NORTH PORT,34287,SARASOTA,"-82.23428857,27.04683982",17R LK 77585 92222,M,0999-00-2000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9154279.129188944,3129324.9857641044
SARASOTA FIRE DEPARTMENT STATION 10,FL006615,35 VIC EDWARDS RD,SARASOTA,34240,SARASOTA,"-82.36667266,27.33918888",17R LL 64807 24745,C,0225-00-2014,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9169016.058637083,3165913.2066631974
NORTH PORT FD ST 81,FL007180,4980 CITY CENTER BLVD,NORTH PORT,34286,SARASOTA,"-82.20804211,27.07387089",17R LK 80217 95191,M,0977-00-1030,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9151357.387307152,3132703.975804325
SARASOTA CO FD ST 9,,840 APEX RD,SARASOTA,34240,SARASOTA,"-82.44394911,27.32683017",17R LL 57146 23462,C,0237-02-0001,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9177618.43437219,3164364.5369024607
NORTH PORT FD ST 83,FL007885,1150 NABATOFF ST,NORTH PORT,34288,SARASOTA,"-82.11829525,27.06826707",17R LK 89111 94488,M,1122-15-9656,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9141366.812284218,3132003.409130841
LONGBOAT KEY FD ST 92,FL007979,2162 GULF OF MEXICO DR,LONGBOAT KEY,34228,SARASOTA,"-82.61809582,27.36057322",17R LL 39963 27411,M,0008-04-0006,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9197004.357118886,3168593.2869878644
SARASOTA FD ST 16,FL007182,5875 HUMMINGBIRD AVE,SARASOTA,34241,SARASOTA,"-82.44080161,27.26701653",17R LL 57380 16831,C,0285-01-0001,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9177268.055696959,3156871.7279934464
NORTH PORT FD ST 85,FL007884,1308 N BISCAYNE DR,NORTH PORT,34291,SARASOTA,"-82.25422496,27.07805278",17R LK 75642 95700,M,0972-16-9155,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9155593.276019158,3133609.746996491
SARASOTA CO FD ST 19,FL007887,15911 RAWLS RD,SARASOTA,34240,SARASOTA,"-82.26861774,27.31349778",17R LL 74478 21796,C,0554-00-3042,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9158100.63486915,3162694.049097763
VENICE FD ST 52,FL007981,200 N GROVE ST,VENICE,34285,SARASOTA,"-82.43579083,27.10072684",17R LK 57666 98404,M,0408-01-0091,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9176710.258669153,3136061.8822945803
SARASOTA CO FD ST 12,FL007173,3110 BEE RIDGE RD,SARASOTA,34239,SARASOTA,"-82.50774200,27.29845464",17R LL 50795 20393,C,0072-03-0007,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9184719.825429847,3160809.453288308
SARASOTA CO FD ST 6,FL007171,4100 N LOCKWOOD RIDGE RD,SARASOTA,34235,SARASOTA,"-82.50528185,27.36987008",17R LL 51134 28301,C,0029-10-0006,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9184445.963132441,3169758.614880344
SARASOTA CO FD ST 23,FL007980,1930 N TAMIAMI TRAIL,NOKOMIS,34275,SARASOTA,"-82.46599933,27.15249625",17R LL 54737 04173,C,0164-03-0005,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9180073.053278217,3142537.0937002464
NORTH PORT FD ST 84,FL007886,1350 CITIZENS PKWY,NORTH PORT,34288,SARASOTA,"-82.16213307,27.06651272",17R LK 84762 94334,M,0984-02-0200,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9146246.815921372,3131784.094438191
ENGLEWOOD FD TRAINING FACILITY,,13400 HALIGAN WAY,ENGLEWOOD,34223,SARASOTA,"-82.33133865,26.96408033",17R LK 67861 83153,M,0850-11-0007,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9165082.695307612,3118984.7771567954
SARASOTA CO FD ST 13,FL007881,1170 BEACH RD,SARASOTA,34242,SARASOTA,"-82.54701641,27.26644243",17R LL 46865 16894,C,0107-08-0001,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9189091.832767662,3156799.8294171114
SARASOTA CO FD ST 17 ,,5431 DESOTO ROAD,SARASOTA,34235,SARASOTA,"-82.46126215,27.38161015",17R LL 55504 29550,C,0014-00-1000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9179545.712164432,3171230.330905863
ENGLEWOOD FD ST 73,FL007183,1967 ENGLEWOOD RD,ENGLEWOOD,34223,SARASOTA,"-82.37808528,27.00358234",17R LK 63269 87578,M,0485-06-0001,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9170286.506132614,3123919.322506947
OVIEDO FD ST 44,FL007191,42 S CENTRAL AVE,OVIEDO,32765,SEMINOLE,"-81.20817613,28.66940407",17R MM 79659 71377,M,15213150400000110,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9040052.814762374,3333635.4937791117
SEMINOLE COUNTY FD ST 27,FL007195,5280 RED BUG LAKE RD,WINTER SPRINGS,32708,SEMINOLE,"-81.27543482,28.64823000",17R MM 73082 69044,C,242130300009A0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9047540.01818364,3330949.3279909105
CASSELBERRY FD ST 21,FL003127,681 SEMINOLA BLVD,CASSELBERRY,32707,SEMINOLE,"-81.32348678,28.67789216",17R MM 68395 72342,M,0921305010C000030,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9052889.138306709,3334712.454969342
SEMINOLE COUNTY FD ST 22,FL007989,7122 S US HWY 17/92,CASSELBERRY,32730,SEMINOLE,"-81.34670142,28.65498058",17R MM 66119 69810,C,1821305150D00003A,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9055473.379775109,3331805.656102881
SEMINOLE COUNTY FD ST 11,,175 NEWBURYPORT AVE,ALTAMONTE SPRINGS,32701,SEMINOLE,"-81.35915491,28.66417115",17R MM 64905 70832,M,1221295BE00004030,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9056859.696370106,3332971.5901849386
SEMINOLE COUNTY FD ST 12,FL007194,325 DOUGLAS AVE,ALTAMONTE SPRINGS,32714,SEMINOLE,"-81.38992492,28.66666403",17R MM 61899 71117,C,142129300001C0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9060284.997699093,3333287.859437083
SEMINOLE COUNTY FD ST 13,FL007896,3860 E STATE ROAD 436,APOPKA,32703,SEMINOLE,"-81.44116238,28.66895761",17R MM 56894 71389,C,1721295070000050A,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9065988.726192214,3333578.850672667
SEMINOLE COUNTY FD ST 26,FL007190,850 NORTHERN WAY,WINTER SPRINGS,32708,SEMINOLE,"-81.26193159,28.67721891",17R MM 74408 72253,C,0121305BH00000640,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9046036.844970517,3334627.03066108
SANFORD FD ST 32,FL007187,300 E AIRPORT BLVD,SANFORD,32773,SEMINOLE,"-81.27729564,28.76964294",17R MM 72931 82495,M,0120305120000027B,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9047747.163368206,3346359.285543491
SEMINOLE COUNTY FD ST 24,FL007192,102 N MOSS RD,WINTER SPRINGS,32708,SEMINOLE,"-81.30614718,28.70058000",17R MM 70095 74851,C,34203050715000010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9050958.90218804,3337591.4957431927
SEMINOLE COUNTY FD ST 16,FL007988,930 WEKIVA SPRINGS RD,LONGWOOD,32779,SEMINOLE,"-81.41764856,28.70158735",17R MM 59204 74996,C,33202951200000030,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9063371.178913089,3337719.3405232364
LAKE MARY FD ST 37,FL006618,911 WALLACE CT,LAKE MARY,32746,SEMINOLE,"-81.34976884,28.77384183",17R MM 65858 82979,M,06203050300000020,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9055814.843439525,3346892.537809767
SANFORD FD ST 31,FL007888,1303 S FRENCH AVE,SANFORD,32771,SEMINOLE,"-81.27272364,28.79976952",17R MM 73385 85832,M,36193030000100000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9047238.211068034,3350185.781531142
LONGWOOD FD ST 17,FL007193,300 N WAYMAN ST,LONGWOOD,32750,SEMINOLE,"-81.33429919,28.70223887",17R MM 67346 75042,M,3220305120P000010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9054092.769997492,3337802.027379676
SEMINOLE COUNTY FD ST 23,FL007196,4810 HOWELL BRANCH RD,WINTER PARK,32792,SEMINOLE,"-81.28766720,28.62342936",17R MM 71880 66299,C,352130300014B0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9048901.720833348,3327803.781903808
SEMINOLE COUNTY FD ST 38,FL007889,1300 CENTRAL PARK DR,SANFORD,32771,SEMINOLE,"-81.31686258,28.80069006",17R MM 69078 85945,C,2819305JB00000220,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9052151.734965818,3350302.71980535
LONGWOOD FD ST 15,FL007895,301 W WARREN AVE,LONGWOOD,32750,SEMINOLE,"-81.35073683,28.70043755",17R MM 65740 74847,M,312030300037A0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9055922.599073721,3337573.417024848
